,review,cleaned_review,polarity
0,"The media could not be loaded.
                




   Never expected to write a negative review for OnePlus Product !1. Screen Flickering is the most common problem2. Half of the times, TV doesn't start with a single button press.3. Booting takes atleast 20 seconds4. Screen goes all the ways blank in middle of play time.5. Audio is dud - Not sufficient for my 10X10 ft bedroom6. System lag is the maximum in this class of TV'sEdit: 23/07/2020Amazon declined to replace and offered refund of 19,600/- as against 23k which I paid for the TV. All I have to do now is to live with a defective TV, as I had invested in the wallmount and the allied services. OnePlus SettledEdit: 27/07/2020Product is back in stock. Amazon accepted for replacement after technician report. But, defective product is yet to be picked up and the replacement is yet to be shipped. Awaiting further details. Brand is not at all acting in the customers interest. Very bad response for OnePlus.Edit: 6/8/2020Received the replacement TV from Amazon and the TV if working fine as of now. I installed it on the wall by myself. A bit of lag and sound issues, but the screen stuttering is gone.",medium could loaded never expected write negative review oneplus product 1 screen flickering common problem2 half time tv doesnt start single button press3 booting take atleast 20 seconds4 screen go way blank middle play time5 audio dud sufficient 10x10 ft bedroom6 system lag maximum class tvsedit 23072020amazon declined replace offered refund 19600 23k paid tv live defective tv invested wallmount allied service oneplus settlededit 27072020product back stock amazon accepted replacement technician report defective product yet picked replacement yet shipped awaiting detail brand acting customer interest bad response oneplusedit 682020received replacement tv amazon tv working fine installed wall bit lag sound issue screen stuttering gone,-0.04115884115884113
1,"TV is beautiful with minute bezels.I was pleased by the picture quality in firstI expected a smooth software from oneplus but TV operation is bit slow probably due to 1gb ram and lower clocked processor. Can't complaint at this price point. Wish oneplus would release better optimized software in update. Software update was one of my reason to buy TV from oneplus.Response from the bluetooth remote was bit slow.But hold bluetooth was very functional. Might be as it is bluetooth 5.0, TV was able to connect to 3+ devices at a time. 1 mobile, 1 bluetooth speaker and remote. That's great.Coming to sound, Speaker quality isn't upto mark. You have multiple options to enhance audio (dolby, surround, presets, dialogue enhancer etc) probably that's the reason oneplus skipped 3.5mm output and opted for optical and HDMI ARC ports to provide quality auido output on external speaker. You should go RCA audio adapters if you want 3.5mm input else connect to speakers using bluetooth adapter. That would cost additional if you want to.If you look for picture quality, minimal design and stick to few ott app this TV is for you.For power users and those who use only 3.5 jack to connect speakers look else where.Update :Oneplus released major update and UI and remote control navigation seems improved now.But setup of new Bluetooth connection got buggy. Im not able to connect to new devices. It is looping back to searching devices after clicking on device after search list",tv beautiful minute bezelsi pleased picture quality firsti expected smooth software oneplus tv operation bit slow probably due 1gb ram lower clocked processor cant complaint price point wish oneplus would release better optimized software update software update one reason buy tv oneplusresponse bluetooth remote bit slowbut hold bluetooth functional might bluetooth 50 tv able connect 3 device time 1 mobile 1 bluetooth speaker remote thats greatcoming sound speaker quality isnt upto mark multiple option enhance audio dolby surround presets dialogue enhancer etc probably thats reason oneplus skipped 35mm output opted optical hdmi arc port provide quality auido output external speaker go rca audio adapter want 35mm input else connect speaker using bluetooth adapter would cost additional want toif look picture quality minimal design stick ott app tv youfor power user use 35 jack connect speaker look else whereupdate oneplus released major update ui remote control navigation seems improved nowbut setup new bluetooth connection got buggy im able connect new device looping back searching device clicking device search list,0.1314393939393939
2,"ere is my experience with the Oneplus LAGGY tv32Y model. Here is a list of issues with your product.1. connected to Samsung mobile through google home as the tv isn't connecting through Samsung smart view. always says unable to connect, try again. And even through the google home, it is struggling too much to even cast the photos and forget about casting the videos.2. Neither windows nor Mac is recognising The tv in wireless mode. Had to use third party app from play store to Airplay my Mac n gues what, windows is not recognising the tv. It is really shocking to see Mac recognised where Windows couldn’t (using third party play store app).3. To my bad, even through third party play store app, it is laggy half of the times.4. And how can I ignore to say about Oneplus connect app, Its a wonders**t app, do the gesture wait for couple of seconds and then it responds and you can’t access files through the connect app on this tv.5. And sound, it has options by the name, dolby Audio and Dolby digital plus, fix this in your mind, these two features are just names and these does change the sound experience by zero percentage.6. On Youtube, video quality is limited to 1080p, best to use HDMi cable to your happy and play 4K, only then it felt better than any other video quality experience of this tv.7. Opening and closing apps, is like suspense thriller movie scene experience, you will be waiting to know when it will respond.sometimes suspense extends to 3-10 seconds.8. Viewing angles? acceptable for this price.9. Colors? Green is worst of all and then red , black is good, blue colors are worst, yellows are good and the rest that you find are acceptable.10. Display quality? If any of you ever used the Chinese phones of the last decade, you will get the exact same feeling. I promise you this.11. Best option to put  good use of display and colors is to use pen drive, hard disk or HDMI and play the 4k or full HD videos. This is the only way that this display can make you happy.12. And the remote, the menu button literally never worked on  any app nor on home page. It just exists with void function assigned to it.13. Almost forgot about voice search that is google assistance, 10 out of 10 times, it took 3-10 seconds to launch it.14. Opening an app, Fix in your mind that it will take at least 3-10.15. Once you connect Bluetooth accessory, you have to remove the device from the list, if you want to connect it to other device. you will not have an option to disconnect.",ere experience oneplus laggy tv32y model list issue product1 connected samsung mobile google home tv isnt connecting samsung smart view always say unable connect try even google home struggling much even cast photo forget casting videos2 neither window mac recognising tv wireless mode use third party app play store airplay mac n gues window recognising tv really shocking see mac recognised window couldnt using third party play store app3 bad even third party play store app laggy half times4 ignore say oneplus connect app wonderst app gesture wait couple second responds cant access file connect app tv5 sound option name dolby audio dolby digital plus fix mind two feature name change sound experience zero percentage6 youtube video quality limited 1080p best use hdmi cable happy play 4k felt better video quality experience tv7 opening closing apps like suspense thriller movie scene experience waiting know respondsometimes suspense extends 310 seconds8 viewing angle acceptable price9 color green worst red black good blue color worst yellow good rest find acceptable10 display quality ever used chinese phone last decade get exact feeling promise this11 best option put good use display color use pen drive hard disk hdmi play 4k full hd video way display make happy12 remote menu button literally never worked app home page exists void function assigned it13 almost forgot voice search google assistance 10 10 time took 310 second launch it14 opening app fix mind take least 31015 connect bluetooth accessory remove device list want connect device option disconnect,0.04771825396825395
3,"I will be brief here.Unboxing:No wall Mount.No Display cables.Plastic stands.Thin TV.Pros:Contrast Ratio is Amazing. Black level is amazing.Viewing angles r fine.Awesome Colour accuracy.Latest Android version.Cons:Poor quality Speakers.Little bit laggy, probably the OS.The panel is awesome, TV won’t lag when playing video, and it’s really okay, android phones have similar issues.As for speakers, why would you use inbuilt speakers?What matters most is Contrast Ratio, Colour range, viewing angles, and clarity.They r all good in this price range, no 20k-35k 43” FULL HD TV could do better.AMAZON INSTALLATION:I didn’t get the wall mount, cause installation guys were charging me for it!TV is good, Amazon Service is getting poorer.",brief hereunboxingno wall mountno display cablesplastic standsthin tvproscontrast ratio amazing black level amazingviewing angle r fineawesome colour accuracylatest android versionconspoor quality speakerslittle bit laggy probably osthe panel awesome tv wont lag playing video really okay android phone similar issuesas speaker would use inbuilt speakerswhat matter contrast ratio colour range viewing angle claritythey r good price range 20k35k 43 full hd tv could betteramazon installationi didnt get wall mount cause installation guy charging ittv good amazon service getting poorer,0.40925925925925927
4,"After 10 days usage :1. Display is good not best2. Sound could have been better.3. Gamma Engine Not performed well3. UI is Decent(Modern Lightweight UI).4. Netflix,Amazon Prime YouTube and few apps are Preloaded5. Inbuilt Chromecast Performing Well5. bezels Design perfect6. Best Budget Android Smart TV7. Major advantage of this TV is Google assistant . Works like a charm everywhere and you don't have to type.8. Some Bugs Present in TV OS",10 day usage 1 display good best2 sound could better3 gamma engine performed well3 ui decentmodern lightweight ui4 netflixamazon prime youtube apps preloaded5 inbuilt chromecast performing well5 bezel design perfect6 best budget android smart tv7 major advantage tv google assistant work like charm everywhere dont type8 bug present tv o,0.3961309523809524
5,"First to review 43y1, as my experience with 43 inch So far i liked the Tv.Tv is by default on energy saving picture mode, change to desire mode to get best picture experience, as i changed many picture settings the picture quality is way better than MI & realme me.Sound quality for my living room is more than enough, dolby atmos work carm with my Tatasky HD channels as they support dolby audio.The Lag is fixed to much extent.last input memory is also fixed, TV remembers the last input before switching off.The installation was bit crisp as the guy didn't turn on the promised date, so amazon escalated and yesterday new guy came and installated.Cherry on the cake the installation was free also the wall mount bracket worth Rs500 was provided free by the installation team.Installed and the demo was given very promptly.Also to be noted this 43 inches has different graphic processor than 32 inches G51 Mp3Updating my experience of 4 days -Experienced lag nly twice in 4 days.TV takes a approx of 1 min to get ON.There's a bit motion blur, which would be fixed by update, as it arises due to the DNR in the settings.Sound output is overall good at this range can't expect soundbar like bass.Pre-Book extended warranty has been activated and mail confirmation received from acko.Picture quality is just awesome, with setting proper backlight, contrast etc.Blacks are properly seen black.This has VA panel and i am not much concerned about viewing angles. VA Panels are best for the straight view angle as they produce good contrast and color reproduction,this TV does the same.Viewing angle can't be reviewed from my end as I did see blur when viewd at 150 angle which is obvious for VA panel.Data saver option and alexa support is yet to be updated in this TV.As of now no alexa support for this TV as there's no option to login to oneplus account, so my free echo dot is not of use with this TV as of now, may be they will provide the update to this.Updating my review with some test done1) RGB colour gamat test is performing perfectly on this TV. As you can see computer rgb reproduce proper color.2)motion blur is too much in this TV, expect to be fix via update.3) TV remote is Bluetooth and IR both, i turned of my bluetooth of Remote and using on IR as it's draining battery, when on IR you can't use Google assistant function.4) No support for Echo dot as of now confirmed, hopefully will be in update.5) No data saver option yet.6) backlight bleeding is present at 10% which is common for LED Tv.7) color reproduction is good too.Updating my review to some clarification and my experience 26/071) As echo dot is not compatible and no1 from oneplus has spoken about echo dot compatibility with Y series, i returned my echo dot for full refund.2)Those posting negative reviews due to echo dot not received, kindly add echo dot from cloudtail in cart with oneplus tv, u vll get it for free.3)Those posting negative reviews that after tv return oneplus gave nly 19965 rs, please return your echo dot too they remaining approx 3045rs will be refunded then only.4)I connected my JBl sound bar and watched movies on Prime , I bet the dolby atmos did its work 100%, and its natural u can't expect soundbar sound at 23k.5) pre-book cashback of 1000rs is credited to my amazon pay balance.",first review 43y1 experience 43 inch far liked tvtv default energy saving picture mode change desire mode get best picture experience changed many picture setting picture quality way better mi realme mesound quality living room enough dolby atmos work carm tatasky hd channel support dolby audiothe lag fixed much extentlast input memory also fixed tv remembers last input switching offthe installation bit crisp guy didnt turn promised date amazon escalated yesterday new guy came installatedcherry cake installation free also wall mount bracket worth rs500 provided free installation teaminstalled demo given promptlyalso noted 43 inch different graphic processor 32 inch g51 mp3updating experience 4 day experienced lag nly twice 4 daystv take approx 1 min get ontheres bit motion blur would fixed update arises due dnr settingssound output overall good range cant expect soundbar like bassprebook extended warranty activated mail confirmation received ackopicture quality awesome setting proper backlight contrast etcblacks properly seen blackthis va panel much concerned viewing angle va panel best straight view angle produce good contrast color reproductionthis tv sameviewing angle cant reviewed end see blur viewd 150 angle obvious va paneldata saver option alexa support yet updated tvas alexa support tv there option login oneplus account free echo dot use tv may provide update thisupdating review test done1 rgb colour gamat test performing perfectly tv see computer rgb reproduce proper color2motion blur much tv expect fix via update3 tv remote bluetooth ir turned bluetooth remote using ir draining battery ir cant use google assistant function4 support echo dot confirmed hopefully update5 data saver option yet6 backlight bleeding present 10 common led tv7 color reproduction good tooupdating review clarification experience 26071 echo dot compatible no1 oneplus spoken echo dot compatibility series returned echo dot full refund2those posting negative review due echo dot received kindly add echo dot cloudtail cart oneplus tv u vll get free3those posting negative review tv return oneplus gave nly 19965 r please return echo dot remaining approx 3045rs refunded only4i connected jbl sound bar watched movie prime bet dolby atmos work 100 natural u cant expect soundbar sound 23k5 prebook cashback 1000rs credited amazon pay balance,0.259925788497217
6,I got it delivered by 21 july. Shipping was good but then bright spots started showing from the next day. Product quality isn't good too. I advise you not to buy this oneplus TV's,got delivered 21 july shipping good bright spot started showing next day product quality isnt good advise buy oneplus tv,0.5249999999999999
7,"1. Picture quality is good. Look & Feel is good. I would quote ""Best in this segment TVs."" I have explored most of the well noted brands in this price segment.2. Sound is 3/5. With Dolby Digital Plus enabled, it is better.3. TV build quality is good, Viewing Angles are good too.4. 4K Videos will be reset to 1080p and this is the maximum resolution for any video.5. Only 4.6GB memory is available out of 8GB.6. Oxygen Play is useless.7. There is bloatware instead of oneplus clean software motto.8. Accessing Tv with Oneplus connect App is 1 out of 5. Its a disaster.9. Wall Mount is free. It will be brought by installation provider, do not shell extra bucks for wall mount or installation.10. Apps take ~10 sec to open, I am expecting optimization over next updates.11. USB Ports doesn't support FAT32 Memory sticks (Pendrive, Hard Disk, or Phone). I am disappointed for this one.12. Max viewing distance can be 8 feet. (My vision is 6/6 for both eyes)13. Though Google Play Store is given, you cannot install even google chrome. I see only Chinese apps are available even in google play store. Don't expect to install apps just like you do it on smart phone.14. No issue with remote and response time is good too. Remote build quality is good too.15. No heating issues noted so far.16. Supports only 2.4 Ghz band WiFi.17. No manual power switch. If remote doesn't work, it will be a hell with Tv.18. Chromecast has ~0.3 sec delay which is very bad if you connect with laptop and work with mouse/touch pad.Suggestion 1: If price is not a issue, go for Samsung or LG.Suggestion 2: Want to enjoy premium experience, buy premium Tv, do not expect to find it from Chinese brands. Time is money, the more time you spend in exploring the options and unboxing videos in YouTube, consider adding that amount to the TV you buy.Hope my review will be a help.",1 picture quality good look feel good would quote best segment tv explored well noted brand price segment2 sound 35 dolby digital plus enabled better3 tv build quality good viewing angle good too4 4k video reset 1080p maximum resolution video5 46gb memory available 8gb6 oxygen play useless7 bloatware instead oneplus clean software motto8 accessing tv oneplus connect app 1 5 disaster9 wall mount free brought installation provider shell extra buck wall mount installation10 apps take 10 sec open expecting optimization next updates11 usb port doesnt support fat32 memory stick pendrive hard disk phone disappointed one12 max viewing distance 8 foot vision 66 eyes13 though google play store given cannot install even google chrome see chinese apps available even google play store dont expect install apps like smart phone14 issue remote response time good remote build quality good too15 heating issue noted far16 support 24 ghz band wifi17 manual power switch remote doesnt work hell tv18 chromecast 03 sec delay bad connect laptop work mousetouch padsuggestion 1 price issue go samsung lgsuggestion 2 want enjoy premium experience buy premium tv expect find chinese brand time money time spend exploring option unboxing video youtube consider adding amount tv buyhope review help,0.19783163265306133
8,"Brilliant TV at affordable price , first sale TV was returned back as it was defective one. Brought it 2nd time. It’s totally worth it!",brilliant tv affordable price first sale tv returned back defective one brought 2nd time totally worth,0.29
9,"The media could not be loaded.
                




   Product is on price 13k.  32inch y1Pros.Nice picture quality.Awsm dolby surround soundNo problem with casting with you tubeCons.Croma cast from mobile laging.Connect app not working.Data saver not available in 32 y1After 5 days..After dwnlg oxygen plan from play store croma cast is working without laging.Connect app is also working now.Data saver not found to 32y1",medium could loaded product price 13k 32inch y1prosnice picture qualityawsm dolby surround soundno problem casting tubeconscroma cast mobile lagingconnect app workingdata saver available 32 y1after 5 daysafter dwnlg oxygen plan play store croma cast working without lagingconnect app also working nowdata saver found 32y1,0.4
10,"One star because of poor installation serviceI've received a call of installation guy at 10am he said he'll be at location after 1.5 hour so I said ok please come waiting of him after 2 hours he didn't came & stop picking the call, Suddenly after half n hour again I received the call he asked sir did engineer call you & visit your place I saidhl he called me at 10:00am but he didn't come & even not picking my call I'm trying him alot after long conversation of half n hour he arranged another guy he gaves me the contact of another guy again I've called him he is saying sir I'll be there after 2.5 hour which is completely hard for me too wait I was getting late for office as you know the problem of covid 19 offices fire there's worker well after talk to with him I've send him location again he called me after 1 hour & said sorry I'm not coming o asked why??? Guy's word was talk to my boss... Brother who is your boss??? I would I know again after 15 min. I've received call again sir I'm visiting your place for installation I was surprised that whole Amazon company engineers visiting my home??? Well again 20min he called me & said sir I'm not coming wtf??? This whole scene was of 10 am to 2:15pm then finally engineer came 3pm & installated the led the whole wait was of only 4 screws wow amazon please improve your service which is totally sucks I've missed my office.. led performance is good but the speaker sound is not up to the marks picture quality is good",one star poor installation serviceive received call installation guy 10am said hell location 15 hour said ok please come waiting 2 hour didnt came stop picking call suddenly half n hour received call asked sir engineer call visit place saidhl called 1000am didnt come even picking call im trying alot long conversation half n hour arranged another guy gaves contact another guy ive called saying sir ill 25 hour completely hard wait getting late office know problem covid 19 office fire there worker well talk ive send location called 1 hour said sorry im coming asked guy word talk bos brother bos would know 15 min ive received call sir im visiting place installation surprised whole amazon company engineer visiting home well 20min called said sir im coming wtf whole scene 10 215pm finally engineer came 3pm installated led whole wait 4 screw wow amazon please improve service totally suck ive missed office led performance good speaker sound mark picture quality good,0.011249999999999987
11,"Tv is awesome at this price.  Among all the competitors in this range of tv , oneplus tv is best.1. Viewing experience2. Sound3. Performance4. FluenceAll this upto mark.I'm giving 3 star because of the following reason.1. Oneplus connect app is not working with tv2. I'm unable to find any datasaver option3. Available storage is less",tv awesome price among competitor range tv oneplus tv best1 viewing experience2 sound3 performance4 fluenceall upto markim giving 3 star following reason1 oneplus connect app working tv2 im unable find datasaver option3 available storage le,0.225
12,"Was eagerly waiting for this Tv, it’s economically priced and I got it for 11.7k, super thin and lite weight..!! Thin Bezels and a absolute delight. Audio for a small room is great, bigger room it seems to be quiet less. Been using it whole day, just that one plus connect didn’t work with my iPhone and content from pendrive also not viewable at all, not sure if it’s supposed to be like that or there is some issue with the product.Called one plus customer care, who told One plus connect won't work for iOS, and suggested to long press the home button and select one plus server to connect android and to my surprise iOS also can get connected and works flawlessly.Moving on to the pen drive issue after a lot of research, trial and errors-It works only on the format FAT32.",eagerly waiting tv economically priced got 117k super thin lite weight thin bezel absolute delight audio small room great bigger room seems quiet le using whole day one plus connect didnt work iphone content pendrive also viewable sure supposed like issue productcalled one plus customer care told one plus connect wont work io suggested long press home button select one plus server connect android surprise io also get connected work flawlesslymoving pen drive issue lot research trial errorsit work format fat32,0.10277777777777776
13,The video quality is good but  sound quality is average with marginal noise on higher volume. I have viewed Online content and seen DTH tv they  gives true colors and you will truly love it.Dolby sound quality is enough even for living room . For DTH opt for a Dolby supported settop box. I am using airtel xtream box (4k)which is only 2249 for airtel thanks customer .SOFTWARE lags at times and when you select Live TV at times it will not start and gets back to homescreen. Was able to mirror cast through oneplus connect. OnePlus connect app helps to use mobile as remote after the initial update. The viewing angles are ok but this is VA panel so nothing like IPS panel. OnePlus has done good job with regards to video quality as it gives DCI P3 color gamut . Google assistant works fine too. The best thing is the customer service OnePlus offers which is top notch and they listen to you with patience. After sales matter and customer service matter alot in this era. Overall worthy contender.,video quality good sound quality average marginal noise higher volume viewed online content seen dth tv give true color truly love itdolby sound quality enough even living room dth opt dolby supported settop box using airtel xtream box 4kwhich 2249 airtel thanks customer software lag time select live tv time start get back homescreen able mirror cast oneplus connect oneplus connect app help use mobile remote initial update viewing angle ok va panel nothing like ip panel oneplus done good job regard video quality give dci p3 color gamut google assistant work fine best thing customer service oneplus offer top notch listen patience sale matter customer service matter alot era overall worthy contender,0.31601731601731603
14,"Bought during first sale on 5th July.This TV is a blot on the name of One Plus, they shouldn't have launched any product with such poor quality.Picture quality is very poor, colors doesn't look natural at all, tried all the color settings. May be good for a monitor but not definitely good as a TV.Sound quality is the biggest setback, it sounds like a 3rd rate speaker and sound isn't balanced. There is no clarity in the sound, you won't be able to comprehend no matter what is playing on screen.Frame of TV isn't durable, it seems like the screen will fall off the frame at any minute.Summary: Don't expect anything good from this TV, this product doesn't deserve the One Plus brand name. One Plus should recall this product to maintain their brand image.I would have returned this product if there was an option.",bought first sale 5th julythis tv blot name one plus shouldnt launched product poor qualitypicture quality poor color doesnt look natural tried color setting may good monitor definitely good tvsound quality biggest setback sound like 3rd rate speaker sound isnt balanced clarity sound wont able comprehend matter playing screenframe tv isnt durable seems like screen fall frame minutesummary dont expect anything good tv product doesnt deserve one plus brand name one plus recall product maintain brand imagei would returned product option,0.2791666666666666
15,"Oneplus is settled for this cheap built quality,it comes with plastic body,screen is not at all good,if you pressure you can see liquid like flowing which we see in cheap quality products,sound is too worst,in an olden days when you full the volume you can get bad sound with disturbance now you can experience same with this tv",oneplus settled cheap built qualityit come plastic bodyscreen goodif pressure see liquid like flowing see cheap quality productssound worstin olden day full volume get bad sound disturbance experience tv,0.17
16,"Ordered on 18th and got it by 20th Afternoon, here's an honest review.But before that, here's a few tips for people who are going to buy it.You'll get an Echo Dot only if you order it with the tv at the same time, read the terms and conditions before leaving one star reviews because you didn't order the echo dot from your end and obviously didn't get it with the TV.To use the One Plus Connect app, you have to update the TV first, the OTA will be there when you turn on the TV for the first time.After that, open the connect server app on the TV, and then open the Connect app on the phone and it would work.Again, do a little research before leaving negative reviews and confusing the potential buyers.The type sync function(use the phone to type on the tv through the Connect App) doesn't work as of now, but would start working in the next app update. Head over to the community forum for the one plus tv to find more details.If you talk about hardware, the TV is flawless, those who are complaining about the TV simply have a bigger room that the TV is designed for. You can always buy a soundbar if you think the volume isn't sufficient for your room. For me, it's more than enough.The display is top notch and the colors are vibrant. It's truly bezel-less and looks beautiful.About the software, there are a few misses here and there, but I'm sure it can be fixed through a software update.ScreenCast lags a lot, I'm waiting for an update to see if it's fixed.To people who think that the TV lags a lot, think of the TV as a phone with 1 GB RAM, if you keep opening apps repeatedly in a short period of time, the phone would lag, same is the case with the TV.It's a value for money for those who don't wanna spend a fortune to get a TV with a good display.",ordered 18th got 20th afternoon here honest reviewbut here tip people going buy ityoull get echo dot order tv time read term condition leaving one star review didnt order echo dot end obviously didnt get tvto use one plus connect app update tv first ota turn tv first timeafter open connect server app tv open connect app phone would workagain little research leaving negative review confusing potential buyersthe type sync functionuse phone type tv connect app doesnt work would start working next app update head community forum one plus tv find detailsif talk hardware tv flawless complaining tv simply bigger room tv designed always buy soundbar think volume isnt sufficient room enoughthe display top notch color vibrant truly bezelless look beautifulabout software miss im sure fixed software updatescreencast lag lot im waiting update see fixedto people think tv lag lot think tv phone 1 gb ram keep opening apps repeatedly short period time phone would lag case tvits value money dont wanna spend fortune get tv good display,0.16395833333333334
17,"Firstly I did not receive my Amazon Echo Dot at no cost as promised.So I'm really pissed off however I liked the tv, good in quality and sound is pretty loud too.It's absolutely slim and sleek.Beautifully designed.Kudos to designed team.Easy to browse through apps and quick and easy to connect to phone especially one plus phones.Screen cast is just a click away.Gotta do some more research on One Connect App.It's giving me some hard time to connect to the TV.",firstly receive amazon echo dot cost promisedso im really pissed however liked tv good quality sound pretty loud tooits absolutely slim sleekbeautifully designedkudos designed teameasy browse apps quick easy connect phone especially one plus phonesscreen cast click awaygotta research one connect appits giving hard time connect tv,0.26458333333333334
18,"I bought this TV in the first sale on 5th July and have been loving it. Amazon installation was prompt and it was set up the same day as the delivery. It is pretty light and slim, as given in the specs.The picture quality is fabulous, colors are right and everything about the display is better than normal. As a normal user, you wouldn't notice any point of complaint regards to display.Speakers are loud enough, and we are bound to mostly use it at 25% of the maximum volume. Dolby surrounds sound is an added benefit that does enhance the sound experience of the TV.It runs Android 9.0 out of the box with Oxygen Play as the skin and the UI is pretty simple. It automatically fetches major information from the apps that you add to the home screen given you have signed in if required. The animations and transitions between application is sleek and there is no lag whatsoever. If you have used an android phone, the UI is no alien and the navigation will seem very familiar.The connectivity ports provided are ample and the WiFi reception is also pretty strong. I don't know about the bells and whistles that other TVs come equipped with, but as a normal user who wants to enjoy his shows, videos, and cinema on a smart TV from all the contemporary sources like prime video, Netflix, youtube, etc., this is the perfect option.",bought tv first sale 5th july loving amazon installation prompt set day delivery pretty light slim given specsthe picture quality fabulous color right everything display better normal normal user wouldnt notice point complaint regard displayspeakers loud enough bound mostly use 25 maximum volume dolby surround sound added benefit enhance sound experience tvit run android 90 box oxygen play skin ui pretty simple automatically fetch major information apps add home screen given signed required animation transition application sleek lag whatsoever used android phone ui alien navigation seem familiarthe connectivity port provided ample wifi reception also pretty strong dont know bell whistle tv come equipped normal user want enjoy show video cinema smart tv contemporary source like prime video netflix youtube etc perfect option,0.26009615384615387
19,"It just got delivered on the second day of sale,fixed also, installation was done above 6 feet,1.Sound quality is not good.2.Remote is not actual bluetooth as it doesn't sense 100%.3.With this price range we could have gone with the other brands.4.Only buy if you are 1+ lover other wise its not worth..",got delivered second day salefixed also installation done 6 feet1sound quality good2remote actual bluetooth doesnt sense 1003with price range could gone brands4only buy 1 lover wise worth,0.25
